ID,Hero,Skill Tier,KDA Ratio,"Pick Rate, %",Eliminations / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Magnetic Grenade Attaches,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Objective Contest Time / 10min,Recon Assists / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,Direct Hits,Enemies Trapped / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,"Average Energy, %",Deaths Prevented / 10min,Amp Matrix Assists / 10min,"Airtime, %",Overhealth / 10min,Inspire Uptime,Enemies Frozen / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,Average Damage Multiplier,Players Teleported / 10min,"Wound Uptime, %",Role,Life Grip Saves / 10min,Total Kills,"Average Accuracy, %",Win Rate Classification
0,Zenyatta,Grandmaster,5.67,3.9,14.81,52,5091,5655.0,7.06,,,,563.26,,,,,,,,,,,,,1218.37,,,,,,,,,,,,,,,,,,,,Support,,12.120000000000001,24.5,High
1059,Reaper,Master,2.85,3.18,20.16,71,8650,,8.01,,,,,,10.99,,,,,,,,,,,,,,,,1623.68,,,,,,,,,,,,,,,Damage,,13.38,20.0,Low
521,Mercy,Silver,4.08,4.35,1.92,58,373,9065.0,6.27,,,,821.64,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,2.7,,Low
379,Torbjorn,Platinum,3.41,1.41,19.46,43,8803,,6.72,,,,,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,26.650000000000002,16.5,High
354,Junker Queen,Master,4.72,7.53,20.56,104,9999,,6.45,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,20.0,Tank,,18.91,34.0,High
226,Mei,Diamond,3.72,2.86,18.0,87,7203,,7.22,,,,,,7.92,,,,,,,,,,,,,,,,1021.85,,,,,,,,,3.24,,,,,,Damage,,11.969999999999999,31.333333333333332,Low
930,Cassidy,Master,2.48,4.92,18.55,43,7747,,8.48,,,,,,11.36,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,13.22,24.5,Low
836,Sombra,Platinum,4.28,0.32,15.07,42,5027,,6.51,,,,,,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,2.56,,,,Damage,,10.75,35.0,Low
1147,Roadhog,Platinum,4.34,3.11,19.32,121,8687,,6.38,,,,,,,,,,,,,,,75.0,,,,,,,5024.14,,,,,,,,,,,,,,,Tank,,21.65,41.44,Low
14,Sigma,Diamond,5.09,3.09,19.16,126,10337,,5.04,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,1278.14,,,,,,,,Tank,,16.77,52.0,High
517,Sombra,Gold,4.17,0.26,15.21,47,5304,,6.28,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,29.35,2.16,,,,Damage,,11.71,35.0,Low
170,Zarya,Master,4.8,2.92,19.62,116,10005,,6.1,,,,,,,,,,,,,,,66.0,,,,,,,,,,38.73,,,,,,,,,,,,Tank,,24.54,43.0,Low
471,Ana,Grandmaster,4.51,28.03,9.45,58,2803,9221.0,5.56,5.45,402.33,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.28,60.0,High
144,Zarya,Diamond,4.84,2.95,19.98,120,10038,,6.13,,,,,,,,,,,,,,,69.0,,,,,,,,,,38.38,,,,,,,,,,,,Tank,,24.99,43.0,Low
1190,Wrecking Ball,Bronze,2.82,0.37,14.0,149,6553,,7.48,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,Tank,,17.869999999999997,20.0,Low
1064,Mercy,Platinum,3.52,5.8,1.82,55,272,8745.0,7.15,,,,803.82,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,2.76,,Low
992,Cassidy,Grandmaster,2.18,3.85,16.71,49,8308,,8.86,,,,,,10.51,57.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,14.93,25.5,Low
1198,Wrecking Ball,Gold,3.73,0.38,15.28,132,7458,,6.17,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.1,21.0,Low
1065,Pharah,Platinum,3.33,2.16,19.61,37,8200,,8.22,,,,,,11.61,,,,,,,,,,,,,,17.0,,,,,,,,64.9,,,,,,,,,Damage,,14.36,46.0,Low
225,D.Va,Platinum,6.52,2.0,20.94,135,8795,,5.49,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.41,26.0,High
695,Reaper,Grandmaster,3.03,2.39,19.87,61,7456,,8.35,,,,,,11.48,,,,,,,,,,,,,,,,1184.21,,,,,,,,,,,,,,,Damage,,14.190000000000001,17.5,Low
1060,Winston,Grandmaster,4.1,4.48,18.96,92,8251,,6.38,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.780000000000001,59.5,Low
339,Soldier: 76,Grandmaster,3.06,6.69,19.35,53,8567,1406.0,8.6,,,,,,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.09,32.0,High
145,Tracer,Platinum,2.24,1.51,17.3,60,6835,,8.75,,,,,,8.32,,,,,,,,,,,,,,,,909.3,4.94,1.64,,,,,,,,,,,,,Damage,,10.5,21.0,Low
845,Bastion,Master,2.31,1.1,16.16,61,9390,,8.69,,,,,,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,32.64,27.0,Low
658,Doomfist,Silver,2.82,0.95,17.31,97,6737,,8.41,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,2306.94,,,,,,,,Tank,,27.259999999999998,24.0,Low
538,Baptiste,Platinum,3.86,5.02,9.98,65,3350,8325.0,7.29,,,,482.0,,,,,,,,,,,,,,,,,,,,,,2.56,1.79,,,,,,,,,,Support,,4.94,33.56,High
62,Reaper,Platinum,2.65,4.34,19.71,74,7550,,8.48,,,,,,10.67,,,,,,,,,,,,,,,,1454.69,,,,,,,,,,,,,,,Damage,,13.7,19.0,High
718,Reaper,Master,2.48,3.49,18.67,68,7471,,8.76,,,,,,10.06,,,,,,,,,,,,,,,,1449.45,,,,,,,,,,,,,,,Damage,,12.47,18.5,High
882,Sigma,Diamond,5.51,2.39,19.15,142,10583,,5.09,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,1456.12,,,,,,,,Tank,,18.15,53.0,Low
791,Orisa,Platinum,3.86,1.84,18.36,123,9694,,6.99,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,Tank,,22.340000000000003,31.0,Low
1090,Pharah,Silver,2.53,1.82,18.43,36,8275,,9.18,,,,,,11.06,,,,,,,,,,,,,,14.0,,,,,,,,60.6,,,,,,,,,Damage,,14.73,45.0,Low
968,Bastion,Platinum,2.97,1.53,19.85,66,10311,,8.11,,,,,,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,37.75,26.0,Low
1229,Torbjorn,Gold,3.1,0.83,17.9,51,9431,,6.79,,,,,,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.68,16.5,High
788,Brigitte,Grandmaster,3.86,0.98,11.64,89,3630,7017.0,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.22,29.0,,,,,,,Support,,4.68,,High
181,Brigitte,Gold,4.46,1.64,13.69,83,3737,7076.0,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.26,31.0,,,,,,,Support,,5.42,,High
612,Junker Queen,Grandmaster,4.73,2.55,20.37,101,9682,,6.46,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,19.0,Tank,,18.48,35.0,High
708,Junker Queen,Bronze,3.23,1.41,16.11,121,7029,,7.85,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,16.0,Tank,,16.89,29.5,Low
712,Roadhog,Silver,3.5,0.42,15.65,118,7143,,6.93,,,,,,,,,,,,,,,70.0,,,,,,,5016.42,,,,,,,,,,,,,,,Tank,,17.78,38.725,Low
955,Junker Queen,Grandmaster,3.48,1.19,17.1,122,7486,,7.79,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,16.0,Tank,,17.45,30.5,High
1180,Winston,Master,4.24,1.89,19.84,86,6775,,7.59,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.52,53.0,High
801,Sojourn,Diamond,2.97,2.33,18.72,54,8709,,7.96,,,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,25.939999999999998,31.0,Low
235,Hanzo,Grandmaster,2.65,2.99,16.3,53,7740,,8.44,,,,,,10.47,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,Damage,,18.119999999999997,26.0,Low
27,Lucio,Diamond,4.14,3.9,13.42,91,3740,7245.0,7.27,,,,,,,,,,,,,,,,,,27.79,10.35,,,,,,,,,,,,,,,,,,Support,,5.95,17.0,High
615,Brigitte,Master,4.9,2.85,11.75,83,3701,8716.0,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.79,32.0,,,,,,,Support,,4.67,,High
546,Ramattra,Silver,4.05,1.56,19.3,130,9259,,6.67,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,Tank,,31.6,41.0,Low
510,Symmetra,Gold,3.74,1.15,20.4,70,7575,,7.98,,,,,,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,14.51,,Damage,,21.75,34.5,High
706,Soldier: 76,Silver,2.83,3.03,18.64,60,8573,1322.0,8.39,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,20.26,31.0,Low
761,Orisa,Gold,3.81,1.64,17.9,128,9378,,7.11,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,Tank,,21.74,31.0,Low
65,Pharah,Grandmaster,2.7,2.01,20.08,38,9177,,9.34,,,,,,13.16,,,,,,,,,,,,,,15.0,,,,,,,,66.05,,,,,,,,,Damage,,14.88,45.0,Low
172,Ashe,Grandmaster,2.62,5.11,17.39,39,9660,,7.65,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.17,41.0,High
532,D.Va,Master,6.59,3.63,20.88,114,8698,,5.26,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,Tank,,18.79,28.0,Low
990,Reaper,Gold,2.89,2.06,19.87,77,8094,,8.0,,,,,,11.0,,,,,,,,,,,,,,,,1530.42,,,,,,,,,,,,,,,Damage,,13.98,19.5,Low
1207,Mercy,Diamond,3.82,5.14,2.04,49,377,8716.0,6.88,,,,926.95,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,2.96,,Low
1034,Hanzo,Gold,3.13,1.93,16.77,53,7577,,7.73,,,,,,10.71,,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,Damage,,18.560000000000002,22.0,Low
948,Echo,Bronze,2.7,0.78,17.89,58,7658,,8.1,,,,,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,26.32,28.626666666666665,Low
759,Sigma,Grandmaster,4.61,2.45,17.52,120,8989,,5.68,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,1413.64,,,,,,,,Tank,,15.559999999999999,48.0,High
1013,D.Va,Platinum,6.26,1.9,21.05,122,8440,,5.48,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.39,25.0,Low
823,Soldier: 76,Grandmaster,2.87,4.42,18.52,43,9240,1314.0,7.85,,,,,,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,19.54,33.0,Low
717,Ashe,Bronze,2.69,1.18,15.44,52,7601,,7.26,,,,,,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.84,38.0,Low
774,Ana,Silver,4.04,7.28,8.99,63,2619,7938.0,6.56,5.06,426.19,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.47,54.0,Low
567,Tracer,Master,2.49,5.77,18.11,54,6714,,8.01,,,,,,8.38,,,,,,,,,,,,,,,,913.69,4.98,1.53,,,,,,,,,,,,,Damage,,9.34,21.0,Low
1194,Sombra,Master,4.7,2.03,15.66,42,4672,,6.64,,,,,,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,23.67,0.93,,,,Damage,,10.740000000000002,33.0,Low
813,Ashe,Silver,2.8,2.09,16.62,50,7700,,7.4,,,,,,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,17.47,39.0,Low
1102,Roadhog,Bronze,3.58,2.75,17.05,85,6478,,6.87,,,,,,,,,,,,,,,74.0,,,,,,,4305.55,,,,,,,,,,,,,,,Tank,,18.25,37.295,Low
681,Kiriko,Grandmaster,4.74,15.94,9.22,62,2868,8821.0,5.63,,,,,,,,,,,5.47,19.16,,,,,,,,,,,,,,,,,,,,,,,,,Support,,12.690000000000001,23.0,Low
334,Zarya,Gold,4.67,1.88,19.38,131,9392,,6.25,,,,,,,,,,,,,,,74.0,,,,,,,,,,37.2,,,,,,,,,,,,Tank,,24.130000000000003,41.5,Low
465,Lifeweaver,Master,3.07,1.19,3.87,50,885,8647.0,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,1.59,5.52,16.5,Low
1113,Symmetra,Grandmaster,3.2,1.84,17.86,59,8322,,7.84,,,,,,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,33.71,,Damage,,16.89,40.0,High
530,Mei,Silver,3.46,0.62,17.57,94,6887,,7.79,,,,,,7.76,,,,,,,,,,,,,,,,1164.34,,,,,,,,,4.17,,,,,,Damage,,13.760000000000002,31.0,Low
508,Zenyatta,Diamond,5.61,5.05,14.34,65,5216,6454.0,6.66,,,,1558.07,,,,,,,,,,,,,1317.61,,,,,,,,,,,,,,,,,,,,Support,,12.09,25.0,High
1193,Echo,Silver,2.41,0.53,16.96,63,7458,,8.47,,,,,,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,26.609999999999996,27.543333333333333,Low
1239,Winston,Silver,3.71,0.7,18.69,121,7303,,7.26,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.46,51.0,Low
1032,Reinhardt,Gold,2.95,2.61,16.22,124,8079,,7.14,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.03,,High
1252,Lifeweaver,Grandmaster,2.71,0.9,3.97,47,975,7877.0,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,1.7,5.62,16.0,Low
344,Moira,Diamond,6.57,4.05,19.43,74,5347,8236.0,6.44,,,,,,,,,,,,,41.0,66.0,,,,,,,,,,,,,,,,,,,,,,,Support,,21.86,49.0,High
728,Cassidy,Diamond,2.47,4.79,18.45,43,7700,,8.45,,,,,,11.27,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,13.280000000000001,24.5,Low
356,Ana,Platinum,4.7,7.06,9.6,53,2575,7168.0,6.36,5.27,306.72,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.129999999999999,55.0,Low
1069,Winston,Platinum,3.96,1.63,19.68,109,7918,,6.95,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,Tank,,16.33,54.0,Low
261,Orisa,Silver,3.69,1.6,17.41,131,9047,,7.21,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.869999999999997,31.0,Low
697,Sombra,Diamond,5.03,1.65,16.63,42,5848,,5.98,,,,,,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,29.42,2.3,,,,Damage,,11.09,36.0,Low
566,Pharah,Master,2.55,2.5,19.66,34,8980,,9.42,,,,,,12.36,,,,,,,,,,,,,,14.0,,,,,,,,65.17,,,,,,,,,Damage,,15.19,45.0,Low
1167,Doomfist,Master,3.57,1.66,19.86,71,7338,,7.35,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,2257.7,,,,,,,,Tank,,28.68,24.0,High
1018,Kiriko,Gold,4.17,3.21,7.84,60,2187,8074.0,7.0,,,,,,,,,,,3.43,19.39,,,,,,,,,,,,,,,,,,,,,,,,,Support,,11.21,21.5,Low
782,Reinhardt,Bronze,2.98,3.7,15.16,99,6594,,7.91,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,Tank,,16.77,,High
159,Reaper,Master,2.69,2.64,19.95,74,8706,,8.33,,,,,,10.83,,,,,,,,,,,,,,,,1643.65,,,,,,,,,,,,,,,Damage,,14.37,20.5,High
1014,Reinhardt,Grandmaster,2.94,10.75,16.32,109,8563,,6.85,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.779999999999998,,High
892,Ashe,Diamond,3.0,2.48,17.99,47,8438,,7.31,,,,,,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,18.5,41.0,Low
152,Symmetra,Bronze,3.65,0.93,18.48,68,7738,,7.9,,,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,11.51,,Damage,,20.65,34.5,High
924,Baptiste,Bronze,3.88,1.6,9.23,66,3148,7846.0,7.01,,,,420.92,,,,,,,,,,,,,,,,,,,,,,2.27,1.52,,,,,,,,,,Support,,4.33,31.666666666666668,Low
740,Roadhog,Diamond,3.89,2.08,18.57,122,8187,,6.78,,,,,,,,,,,,,,,81.0,,,,,,,5437.38,,,,,,,,,,,,,,,Tank,,21.83,40.81,Low
611,Symmetra,Gold,3.62,1.02,19.33,66,8242,,7.91,,,,,,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,15.21,,Damage,,20.22,37.0,High
69,Hanzo,Bronze,2.77,1.45,15.19,50,7067,,7.94,,,,,,9.8,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,Damage,,17.53,21.0,Low
1216,Ashe,Master,2.72,3.65,17.6,42,9358,,7.99,,,,,,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,18.740000000000002,43.0,High
111,Mei,Bronze,4.14,0.68,17.98,94,6376,,7.49,,,,,,7.47,,,,,,,,,,,,,,,,1169.67,,,,,,,,,3.81,,,,,,Damage,,13.219999999999999,29.333333333333332,Low
1049,Pharah,Diamond,3.32,2.28,19.76,36,8274,,8.24,,,,,,11.75,,,,,,,,,,,,,,17.0,,,,,,,,65.46,,,,,,,,,Damage,,14.38,46.0,Low
629,Pharah,Master,2.86,2.16,21.89,38,9855,,8.96,,,,,,13.42,,,,,,,,,,,,,,16.0,,,,,,,,70.13,,,,,,,,,Damage,,14.739999999999998,48.0,Low
1097,Reaper,Grandmaster,2.54,2.64,18.7,70,7400,,8.64,,,,,,9.66,,,,,,,,,,,,,,,,1437.06,,,,,,,,,,,,,,,Damage,,12.49,18.5,High
1184,Zenyatta,Master,5.24,6.2,13.39,61,4950,6129.0,6.59,,,,1475.07,,,,,,,,,,,,,1158.34,,,,,,,,,,,,,,,,,,,,Support,,11.26,23.0,High
70,Sombra,Gold,4.54,1.71,15.09,43,4430,,6.74,,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,23.69,0.94,,,,Damage,,10.36,33.0,Low
338,Ashe,Master,2.58,4.25,17.52,42,9337,,7.75,,,,,,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.840000000000003,41.0,Low
647,Tracer,Grandmaster,2.66,9.81,18.09,52,6933,,7.42,,,,,,8.54,,,,,,,,,,,,,,,,917.7,4.92,1.59,,,,,,,,,,,,,Damage,,8.92,21.5,High
309,Roadhog,Silver,3.98,2.45,17.63,124,8264,,6.38,,,,,,,,,,,,,,,78.0,,,,,,,4983.3,,,,,,,,,,,,,,,Tank,,20.04,39.855000000000004,Low
90,Symmetra,Diamond,3.42,2.06,20.27,60,8939,,8.32,,,,,,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,18.64,,Damage,,20.33,39.5,High
938,Sigma,Silver,4.45,1.58,17.94,125,8960,,5.76,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,1417.28,,,,,,,,Tank,,16.08,47.0,High
641,Baptiste,Silver,3.25,2.79,8.3,68,2915,7712.0,7.74,,,,413.18,,,,,,,,,,,,,,,,,,,,,,2.5,1.71,,,,,,,,,,Support,,4.38,32.449999999999996,Low
995,Torbjorn,Bronze,3.93,0.47,20.12,61,9666,,6.87,,,,,,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,25.02,17.5,High
296,Torbjorn,Bronze,2.74,1.22,16.61,40,8820,,7.41,,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.24,16.5,Low
1009,Torbjorn,Diamond,3.18,1.9,19.73,55,9748,,7.35,,,,,,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,24.1,18.5,High
929,Soldier: 76,Master,2.92,9.0,19.42,55,8761,1437.0,8.82,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.509999999999998,32.666666666666664,High
1100,Orisa,Diamond,3.67,5.33,17.96,121,10188,,6.79,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.09,33.0,Low
748,D.Va,Grandmaster,6.12,4.94,18.78,109,8292,,5.03,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,Tank,,16.03,28.0,Low
310,Baptiste,Master,4.68,2.09,11.61,57,3817,8039.0,6.5,,,,549.85,,,,,,,,,,,,,,,,,,,,,,2.78,1.79,,,,,,,,,,Support,,4.84,33.5,Low
45,Lucio,Silver,3.81,3.28,12.67,95,3519,7444.0,7.41,,,,,,,,,,,,,,,,,,25.38,10.29,,,,,,,,,,,,,,,,,,Support,,5.95,16.5,High
904,Bastion,Master,2.64,2.99,18.93,56,10732,,8.57,,,,,,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,37.04,29.0,High
359,Lucio,Bronze,3.81,1.43,11.51,117,3328,7699.0,7.36,,,,,,,,,,,,,,,,,,26.87,10.28,,,,,,,,,,,,,,,,,,Support,,5.9,15.5,Low
494,Winston,Bronze,3.81,1.54,18.67,91,6310,,7.85,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,Tank,,14.57,50.0,Low
1202,Cassidy,Platinum,2.14,3.57,17.03,51,8137,,8.78,,,,,,10.41,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,13.73,24.5,Low
1169,Junkrat,Diamond,2.66,3.02,17.72,47,8713,,8.64,,,,,,11.62,,,,,,,,,,,,,,18.0,5.03,,,,,,,,,,,,,,,,Damage,,16.200000000000003,25.0,High
74,Hanzo,Bronze,3.06,3.66,16.28,41,7069,,7.81,,,,,,10.58,,,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,Damage,,18.259999999999998,19.5,Low
97,Hanzo,Diamond,3.2,5.81,17.7,50,7938,,7.74,,,,,,11.48,,,,,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,Damage,,18.91,23.0,High
1000,Cassidy,Bronze,2.18,1.32,15.68,53,7679,,8.66,,,,,,9.53,54.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,14.74,24.0,Low
246,Symmetra,Diamond,3.72,1.65,19.31,53,7366,,7.63,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,14.18,,Damage,,20.02,36.5,High
1063,Lifeweaver,Bronze,3.59,0.9,4.11,52,903,8232.0,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,1.15,6.09,16.0,Low
1038,Soldier: 76,Master,2.91,6.09,19.0,45,9272,1297.0,7.93,,,,,,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,20.0,33.0,Low
777,Ramattra,Gold,3.91,1.68,19.68,128,9615,,6.65,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,Tank,,32.489999999999995,43.5,High
1020,Winston,Platinum,3.47,1.55,18.45,117,7330,,7.35,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.71,52.5,Low
1073,Reaper,Silver,2.85,1.86,19.47,79,7798,,8.06,,,,,,10.87,,,,,,,,,,,,,,,,1482.46,,,,,,,,,,,,,,,Damage,,14.17,18.5,Low
308,Torbjorn,Diamond,2.94,1.92,17.74,49,9538,,6.91,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,19.740000000000002,17.5,Low
1195,Doomfist,Bronze,3.01,1.46,16.42,68,6307,,9.19,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,2034.84,,,,,,,,Tank,,25.07,25.0,Low
1021,Ramattra,Grandmaster,3.71,3.39,18.68,106,9747,,6.53,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,Tank,,30.669999999999998,45.5,Low
1,Cassidy,Diamond,2.09,5.22,17.3,49,8473,,8.78,,,,,,10.59,61.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,13.309999999999999,25.5,Low
1051,Wrecking Ball,Diamond,5.24,1.69,16.82,99,6804,,6.58,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,Tank,,17.89,19.0,High
480,Torbjorn,Grandmaster,3.39,0.42,18.91,72,9433,,6.82,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,22.28,19.0,High
485,Hanzo,Master,2.86,2.91,17.07,53,7928,,8.38,,,,,,11.08,,,,,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,Damage,,18.75,26.0,Low
110,Reinhardt,Bronze,3.08,2.33,15.83,126,6928,,7.35,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.26,,Low
120,Ramattra,Gold,4.44,0.76,19.8,115,9162,,6.48,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,Tank,,31.48,42.0,High
750,Junker Queen,Platinum,3.54,1.02,17.59,123,9015,,7.68,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,19.0,Tank,,17.81,35.5,Low
733,Ashe,Bronze,2.53,1.55,15.73,46,8239,,7.81,,,,,,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,17.75,40.0,Low
570,Ashe,Grandmaster,3.0,2.42,18.08,47,8495,,7.38,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,18.47,41.0,High
652,Junkrat,Grandmaster,2.54,2.75,15.56,38,8147,,8.2,,,,,,9.37,,,,,,,,,,,,,,17.0,4.54,,,,,,,,,,,,,,,,Damage,,13.620000000000001,24.0,Low
428,Moira,Platinum,5.74,4.78,17.66,86,5267,9336.0,6.55,,,,,,,,,,,,,46.0,66.0,,,,,,,,,,,,,,,,,,,,,,,Support,,20.64,50.0,Low
1108,Doomfist,Master,3.01,2.47,17.07,87,8141,,8.02,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,2881.08,,,,,,,,Tank,,27.34,29.0,High
