person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
33.0,female,Associate,54740.0,14,MORTGAGE,10800.0,HOMEIMPROVEMENT,7.51,0.2,8.0,617,No,1
32.0,male,High School,15154.0,9,RENT,6200.0,EDUCATION,6.17,0.41,9.0,571,No,1
33.0,female,High School,55079.0,11,MORTGAGE,8000.0,HOMEIMPROVEMENT,16.49,0.15,6.0,503,No,1
31.0,female,Associate,25722.0,9,RENT,6225.0,MEDICAL,9.76,0.24,9.0,667,No,1
29.0,female,Associate,22734.0,8,RENT,6250.0,HOMEIMPROVEMENT,9.99,0.27,6.0,591,No,1
28.0,female,Associate,60933.0,5,RENT,7000.0,HOMEIMPROVEMENT,14.27,0.11,9.0,639,No,1
30.0,female,High School,55413.0,5,MORTGAGE,10000.0,PERSONAL,14.74,0.18,6.0,630,No,1
29.0,female,Bachelor,54777.0,9,MORTGAGE,6000.0,MEDICAL,16.49,0.11,10.0,680,No,1
30.0,female,Bachelor,68684.0,8,RENT,7000.0,DEBTCONSOLIDATION,11.49,0.1,9.0,680,No,1
29.0,male,Associate,68935.0,11,RENT,7000.0,MEDICAL,11.01,0.1,8.0,664,No,1
28.0,male,High School,74360.0,6,RENT,7000.0,DEBTCONSOLIDATION,12.98,0.09,8.0,640,No,1
33.0,male,Bachelor,74398.0,11,RENT,7000.0,MEDICAL,14.96,0.09,8.0,693,No,1
33.0,female,Associate,55876.0,11,MORTGAGE,14300.0,PERSONAL,9.91,0.26,6.0,711,No,1
31.0,male,Doctorate,36534.0,7,RENT,6250.0,DEBTCONSOLIDATION,14.96,0.17,7.0,692,No,1
31.0,female,Associate,56589.0,8,MORTGAGE,8000.0,EDUCATION,13.49,0.14,5.0,602,No,1
32.0,male,Bachelor,130513.0,6,RENT,7000.0,HOMEIMPROVEMENT,16.29,0.05,6.0,669,No,1
30.0,male,Bachelor,130779.0,10,RENT,7000.0,EDUCATION,14.42,0.05,8.0,592,No,1
35.0,female,High School,262431.0,13,RENT,7000.0,DEBTCONSOLIDATION,14.11,0.03,9.0,479,No,1
27.0,male,Associate,39652.0,5,RENT,6300.0,EDUCATION,16.45,0.16,6.0,610,No,1
29.0,female,Master,56231.0,8,MORTGAGE,4800.0,HOMEIMPROVEMENT,11.86,0.09,9.0,534,No,1
27.0,female,Bachelor,21231.0,1,RENT,6500.0,DEBTCONSOLIDATION,11.99,0.31,8.0,476,No,1
27.0,male,Bachelor,24988.0,6,RENT,6500.0,PERSONAL,15.65,0.26,8.0,621,No,1
33.0,male,High School,26111.0,11,RENT,6500.0,PERSONAL,7.66,0.25,6.0,653,No,1
27.0,male,High School,27386.0,3,RENT,6500.0,VENTURE,16.35,0.24,7.0,683,No,1
27.0,male,Master,35674.0,0,RENT,6500.0,EDUCATION,14.11,0.18,8.0,583,No,1
30.0,male,Bachelor,37188.0,9,RENT,6500.0,HOMEIMPROVEMENT,15.65,0.17,6.0,659,No,1
27.0,male,Bachelor,56578.0,3,MORTGAGE,4000.0,PERSONAL,12.53,0.07,9.0,625,No,1
27.0,female,Bachelor,56249.0,4,MORTGAGE,8725.0,EDUCATION,9.32,0.16,9.0,708,No,1
34.0,female,Associate,44802.0,11,RENT,6500.0,DEBTCONSOLIDATION,15.65,0.15,10.0,625,No,1
33.0,male,Associate,65722.0,9,RENT,6500.0,DEBTCONSOLIDATION,14.96,0.1,7.0,687,No,1
29.0,male,Master,56721.0,3,MORTGAGE,11000.0,EDUCATION,12.99,0.19,6.0,637,No,1
28.0,female,High School,71520.0,5,RENT,6500.0,HOMEIMPROVEMENT,16.35,0.09,7.0,633,No,1
29.0,female,Bachelor,39500.0,4,RENT,6525.0,MEDICAL,16.07,0.17,9.0,647,No,1
27.0,female,Associate,37216.0,5,RENT,6575.0,PERSONAL,13.49,0.18,9.0,500,No,1
27.0,female,Bachelor,57203.0,3,MORTGAGE,8000.0,MEDICAL,15.7,0.14,8.0,671,No,1
29.0,male,Associate,36514.0,5,RENT,6600.0,MEDICAL,15.33,0.18,8.0,694,No,1
31.0,male,Master,37325.0,10,RENT,6600.0,EDUCATION,16.49,0.18,8.0,707,No,1
33.0,female,Associate,31084.0,11,RENT,6625.0,HOMEIMPROVEMENT,12.69,0.21,9.0,566,No,1
28.0,female,High School,57535.0,1,MORTGAGE,6000.0,HOMEIMPROVEMENT,8.88,0.1,6.0,671,No,1
31.0,female,Associate,57367.0,12,MORTGAGE,23000.0,VENTURE,14.84,0.4,9.0,593,No,1
30.0,male,High School,25048.0,9,RENT,6800.0,PERSONAL,12.84,0.27,6.0,640,No,1
27.0,female,Bachelor,57447.0,4,MORTGAGE,25000.0,DEBTCONSOLIDATION,14.96,0.44,9.0,662,No,1
27.0,male,Bachelor,57226.0,8,MORTGAGE,7750.0,DEBTCONSOLIDATION,11.01,0.14,7.0,663,No,1
33.0,male,Bachelor,54974.0,8,RENT,6800.0,EDUCATION,11.22,0.12,6.0,627,No,1
28.0,male,Master,57026.0,4,MORTGAGE,10000.0,PERSONAL,13.61,0.18,6.0,649,No,1
29.0,male,Bachelor,22367.0,10,RENT,6400.0,VENTURE,10.37,0.29,5.0,685,No,1
27.0,male,Master,58021.0,4,MORTGAGE,13000.0,MEDICAL,7.88,0.22,8.0,664,No,1
28.0,male,Master,39056.0,6,RENT,6400.0,VENTURE,16.82,0.16,5.0,710,No,1
29.0,female,Associate,39298.0,8,RENT,6400.0,EDUCATION,14.96,0.16,5.0,632,No,1
33.0,female,Bachelor,58788.0,12,MORTGAGE,7000.0,PERSONAL,12.42,0.12,5.0,501,No,1
28.0,male,Master,58551.0,8,MORTGAGE,5000.0,PERSONAL,15.27,0.09,5.0,714,No,1
34.0,female,Master,39724.0,13,RENT,6400.0,HOMEIMPROVEMENT,15.62,0.16,5.0,569,No,1
32.0,male,Associate,49948.0,9,RENT,6400.0,MEDICAL,15.65,0.13,6.0,644,No,1
28.0,female,Bachelor,79251.0,5,RENT,6400.0,PERSONAL,12.87,0.08,10.0,656,No,1
33.0,male,Associate,80490.0,10,RENT,6400.0,VENTURE,14.96,0.08,7.0,649,No,1
35.0,male,Bachelor,83496.0,14,RENT,6400.0,DEBTCONSOLIDATION,16.77,0.08,8.0,667,No,1
31.0,male,Associate,58339.0,9,MORTGAGE,5000.0,PERSONAL,10.36,0.09,5.0,647,No,1
31.0,female,Bachelor,58639.0,6,MORTGAGE,8000.0,MEDICAL,7.14,0.14,8.0,668,No,1
35.0,female,Bachelor,31083.0,13,RENT,7000.0,PERSONAL,15.68,0.23,7.0,690,No,1
27.0,female,Master,36983.0,7,RENT,7000.0,MEDICAL,15.62,0.19,6.0,654,No,1
32.0,male,Bachelor,39437.0,6,RENT,7000.0,HOMEIMPROVEMENT,14.91,0.18,9.0,689,No,1
28.0,male,Associate,37639.0,5,RENT,7000.0,HOMEIMPROVEMENT,14.96,0.19,7.0,624,No,1
30.0,female,High School,37774.0,10,RENT,7000.0,HOMEIMPROVEMENT,11.01,0.19,5.0,591,No,1
30.0,male,Bachelor,59485.0,8,MORTGAGE,1200.0,EDUCATION,14.35,0.02,7.0,630,No,1
29.0,male,Associate,39781.0,6,RENT,7000.0,EDUCATION,14.65,0.18,10.0,630,No,1
35.0,male,High School,40525.0,13,RENT,7000.0,EDUCATION,7.9,0.17,9.0,598,No,1
31.0,female,Bachelor,59727.0,9,MORTGAGE,8500.0,HOMEIMPROVEMENT,14.11,0.14,9.0,681,No,1
28.0,male,Master,42168.0,0,RENT,7000.0,EDUCATION,13.49,0.17,5.0,636,No,1
27.0,male,Bachelor,43057.0,5,RENT,7000.0,VENTURE,14.91,0.16,8.0,686,No,1
33.0,male,Master,44098.0,9,RENT,7000.0,DEBTCONSOLIDATION,5.79,0.16,5.0,676,No,1
28.0,male,High School,59578.0,3,MORTGAGE,8025.0,VENTURE,11.01,0.13,7.0,604,No,1
27.0,male,Bachelor,48129.0,5,RENT,7000.0,PERSONAL,13.79,0.15,7.0,541,No,1
29.0,female,Bachelor,48995.0,11,RENT,7000.0,DEBTCONSOLIDATION,14.91,0.14,9.0,707,No,1
32.0,male,High School,59964.0,10,MORTGAGE,11500.0,MEDICAL,10.99,0.19,9.0,636,No,1
30.0,female,Bachelor,59871.0,8,MORTGAGE,16000.0,PERSONAL,13.49,0.27,7.0,603,No,1
28.0,female,Bachelor,58458.0,2,RENT,7000.0,HOMEIMPROVEMENT,12.68,0.12,10.0,638,No,1
28.0,male,Bachelor,60062.0,5,MORTGAGE,19750.0,HOMEIMPROVEMENT,15.58,0.33,9.0,693,No,1
35.0,female,Bachelor,21675.0,16,RENT,7200.0,VENTURE,12.36,0.33,8.0,656,No,1
27.0,female,Associate,22698.0,4,RENT,7200.0,VENTURE,7.49,0.32,9.0,690,No,1
34.0,female,Associate,35296.0,13,RENT,7200.0,EDUCATION,11.99,0.2,10.0,644,No,1
33.0,female,Master,37185.0,11,RENT,7200.0,PERSONAL,12.69,0.19,10.0,670,No,1
31.0,female,Bachelor,36894.0,9,RENT,7200.0,HOMEIMPROVEMENT,11.01,0.2,10.0,664,No,1
29.0,female,Associate,38356.0,8,RENT,7200.0,PERSONAL,11.03,0.19,8.0,658,No,1
29.0,male,High School,40456.0,8,RENT,7200.0,EDUCATION,11.71,0.18,10.0,610,No,1
34.0,female,High School,43400.0,10,RENT,7200.0,MEDICAL,14.84,0.17,10.0,654,No,1
27.0,female,Associate,47687.0,2,RENT,7200.0,DEBTCONSOLIDATION,10.65,0.15,5.0,551,No,1
34.0,male,Bachelor,48069.0,11,RENT,7200.0,HOMEIMPROVEMENT,11.71,0.15,5.0,719,No,1
27.0,male,Master,60000.0,4,MORTGAGE,15000.0,PERSONAL,9.76,0.25,7.0,719,No,1
27.0,female,Associate,60036.0,5,MORTGAGE,7500.0,DEBTCONSOLIDATION,16.32,0.12,7.0,697,No,1
27.0,female,Associate,60429.0,4,MORTGAGE,4750.0,VENTURE,15.27,0.08,7.0,649,No,1
30.0,male,Doctorate,60792.0,7,MORTGAGE,6000.0,MEDICAL,14.54,0.1,6.0,591,No,1
30.0,male,Associate,25995.0,6,RENT,7250.0,MEDICAL,8.0,0.28,10.0,578,No,1
33.0,female,Associate,60947.0,7,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.89,0.16,7.0,668,No,1
32.0,male,Master,37996.0,7,RENT,7400.0,HOMEIMPROVEMENT,16.77,0.19,9.0,594,No,1
27.0,male,Master,76698.0,9,RENT,7450.0,MEDICAL,15.99,0.1,10.0,677,No,1
27.0,male,Associate,60983.0,2,MORTGAGE,8400.0,MEDICAL,11.01,0.14,7.0,459,No,1
28.0,female,High School,25291.0,3,RENT,7500.0,MEDICAL,9.76,0.3,9.0,592,No,1
30.0,male,High School,27453.0,8,RENT,7500.0,MEDICAL,10.37,0.27,9.0,606,No,1
29.0,male,Associate,31513.0,5,RENT,7500.0,EDUCATION,14.59,0.24,5.0,594,No,1
33.0,female,High School,36726.0,11,RENT,7500.0,EDUCATION,11.86,0.2,5.0,521,No,1
27.0,male,Master,40411.0,6,RENT,7500.0,MEDICAL,15.65,0.19,7.0,646,No,1
35.0,female,Doctorate,36677.0,9,RENT,7500.0,EDUCATION,11.01,0.2,6.0,673,No,1
28.0,male,High School,38139.0,5,RENT,7500.0,HOMEIMPROVEMENT,15.31,0.2,5.0,642,No,1
33.0,male,Bachelor,61119.0,9,MORTGAGE,4000.0,MEDICAL,11.01,0.07,8.0,670,No,1
31.0,female,Master,41804.0,9,RENT,7500.0,HOMEIMPROVEMENT,15.58,0.18,5.0,613,No,1
28.0,male,Bachelor,62185.0,10,MORTGAGE,10000.0,PERSONAL,10.59,0.16,8.0,681,No,1
32.0,male,Bachelor,41706.0,11,RENT,7500.0,EDUCATION,10.01,0.18,5.0,673,No,1
30.0,female,Bachelor,42035.0,5,RENT,7500.0,VENTURE,11.01,0.18,6.0,624,No,1
28.0,male,Associate,44081.0,7,RENT,7500.0,HOMEIMPROVEMENT,10.39,0.17,9.0,679,No,1
27.0,male,Master,44324.0,2,RENT,7500.0,PERSONAL,13.55,0.17,7.0,687,No,1
33.0,male,Master,47316.0,15,RENT,7500.0,VENTURE,11.01,0.16,5.0,648,No,1
28.0,male,Master,62195.0,2,MORTGAGE,4775.0,PERSONAL,7.49,0.08,6.0,639,No,1
34.0,female,Associate,47580.0,12,RENT,7500.0,DEBTCONSOLIDATION,9.45,0.16,9.0,607,No,1
27.0,female,High School,62081.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.99,0.16,5.0,678,No,1
27.0,male,High School,52467.0,0,RENT,7500.0,MEDICAL,11.91,0.14,7.0,603,No,1
33.0,male,Bachelor,54239.0,12,RENT,7500.0,EDUCATION,12.92,0.14,6.0,614,No,1
28.0,female,Associate,62277.0,3,OWN,20400.0,DEBTCONSOLIDATION,17.74,0.33,5.0,616,No,1
30.0,female,Associate,54560.0,8,RENT,7500.0,MEDICAL,15.05,0.14,6.0,600,No,1
33.0,female,Bachelor,62063.0,12,MORTGAGE,1200.0,EDUCATION,9.63,0.02,7.0,595,No,1
32.0,female,Master,62135.0,10,MORTGAGE,15000.0,MEDICAL,11.01,0.24,8.0,670,No,1
28.0,male,Associate,62126.0,5,MORTGAGE,2100.0,PERSONAL,12.29,0.03,8.0,689,No,1
29.0,female,High School,71800.0,8,RENT,7500.0,HOMEIMPROVEMENT,9.99,0.1,8.0,646,No,1
27.0,male,High School,62851.0,5,MORTGAGE,13650.0,VENTURE,16.29,0.22,9.0,540,No,1
34.0,female,Doctorate,62969.0,8,MORTGAGE,12000.0,VENTURE,17.88,0.19,8.0,630,No,1
28.0,female,High School,80302.0,6,RENT,7500.0,VENTURE,11.28,0.09,7.0,667,No,1
29.0,male,Bachelor,124616.0,7,RENT,7500.0,PERSONAL,16.77,0.06,7.0,715,No,1
27.0,female,High School,63112.0,5,MORTGAGE,3000.0,HOMEIMPROVEMENT,15.96,0.05,6.0,608,No,1
28.0,female,Master,22347.0,6,RENT,7600.0,HOMEIMPROVEMENT,8.49,0.34,9.0,655,No,1
27.0,female,Master,55222.0,3,RENT,7600.0,MEDICAL,14.59,0.14,8.0,462,No,1
29.0,male,Master,40558.0,8,RENT,7650.0,HOMEIMPROVEMENT,19.29,0.19,6.0,589,No,1
29.0,male,Associate,68334.0,5,RENT,7725.0,EDUCATION,13.75,0.11,6.0,682,No,1
29.0,female,High School,29711.0,9,RENT,7750.0,VENTURE,13.85,0.26,8.0,646,No,1
29.0,male,Associate,32777.0,4,RENT,7750.0,MEDICAL,14.27,0.24,7.0,675,No,1
30.0,female,High School,36735.0,9,RENT,7750.0,VENTURE,13.87,0.21,9.0,673,No,1
29.0,female,High School,63518.0,4,MORTGAGE,8875.0,EDUCATION,7.9,0.14,7.0,661,No,1
34.0,female,Bachelor,65520.0,7,RENT,7800.0,VENTURE,14.84,0.12,6.0,619,No,1
30.0,male,Bachelor,63868.0,6,MORTGAGE,10000.0,EDUCATION,9.63,0.16,8.0,684,No,1
27.0,male,Bachelor,64182.0,3,MORTGAGE,21600.0,PERSONAL,17.27,0.34,9.0,673,No,1
28.0,female,Master,30115.0,7,RENT,7950.0,MEDICAL,15.99,0.26,5.0,606,No,1
28.0,female,Bachelor,42855.0,5,RENT,7950.0,DEBTCONSOLIDATION,15.62,0.19,10.0,694,No,1
31.0,female,High School,16282.0,10,RENT,8000.0,VENTURE,12.84,0.49,10.0,623,No,1
27.0,male,Bachelor,17036.0,7,RENT,8000.0,MEDICAL,12.18,0.47,5.0,654,No,1
27.0,female,Associate,22682.0,3,RENT,8000.0,EDUCATION,10.75,0.35,10.0,639,No,1
27.0,female,Associate,22518.0,6,RENT,8000.0,PERSONAL,10.25,0.36,10.0,620,No,1
33.0,female,Bachelor,24046.0,10,RENT,8000.0,MEDICAL,7.66,0.33,6.0,586,No,1
28.0,male,High School,24766.0,6,RENT,8000.0,MEDICAL,12.42,0.32,8.0,665,No,1
27.0,male,Master,25020.0,4,RENT,8000.0,PERSONAL,11.89,0.32,10.0,640,No,1
32.0,male,Master,25295.0,10,RENT,8000.0,DEBTCONSOLIDATION,8.49,0.32,6.0,637,No,1
29.0,male,Bachelor,26206.0,4,RENT,8000.0,EDUCATION,11.71,0.31,7.0,583,No,1
35.0,male,Master,26350.0,13,RENT,8000.0,MEDICAL,11.14,0.3,6.0,704,No,1
27.0,male,High School,26757.0,6,RENT,8000.0,MEDICAL,10.59,0.3,5.0,716,No,1
29.0,male,Bachelor,27268.0,7,RENT,8000.0,EDUCATION,11.01,0.29,7.0,681,No,1
27.0,male,Bachelor,29871.0,5,RENT,8000.0,EDUCATION,12.99,0.27,6.0,658,No,1
27.0,female,Master,29799.0,1,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.27,7.0,617,No,1
28.0,female,Bachelor,64530.0,10,MORTGAGE,5000.0,EDUCATION,7.14,0.08,10.0,647,No,1
27.0,female,Bachelor,29724.0,5,RENT,8000.0,PERSONAL,11.01,0.27,8.0,644,No,1
33.0,female,Bachelor,29695.0,11,RENT,8000.0,VENTURE,11.12,0.27,9.0,684,No,1
35.0,male,Bachelor,31112.0,14,RENT,8000.0,MEDICAL,7.51,0.26,7.0,705,No,1
33.0,male,Bachelor,31182.0,10,RENT,8000.0,EDUCATION,11.01,0.26,8.0,665,No,1
28.0,male,Bachelor,30964.0,5,RENT,8000.0,MEDICAL,6.91,0.26,6.0,685,No,1
27.0,female,Associate,31014.0,4,RENT,8000.0,PERSONAL,14.84,0.26,7.0,620,No,1
35.0,female,Bachelor,32207.0,14,RENT,8000.0,PERSONAL,7.9,0.25,10.0,679,No,1
28.0,female,Master,32511.0,3,RENT,8000.0,VENTURE,11.36,0.25,5.0,685,No,1
27.0,male,Associate,32673.0,8,RENT,8000.0,PERSONAL,10.59,0.24,7.0,605,No,1
35.0,male,High School,36820.0,10,RENT,8000.0,DEBTCONSOLIDATION,20.0,0.22,7.0,551,No,1
27.0,male,Bachelor,65361.0,0,MORTGAGE,10000.0,VENTURE,14.27,0.15,10.0,664,No,1
28.0,male,Bachelor,40419.0,9,RENT,8000.0,DEBTCONSOLIDATION,14.65,0.2,9.0,624,No,1
32.0,male,High School,35756.0,8,RENT,8000.0,EDUCATION,18.25,0.22,6.0,684,No,1
28.0,male,Bachelor,36107.0,8,RENT,8000.0,MEDICAL,13.11,0.22,9.0,663,No,1
29.0,female,High School,36955.0,4,RENT,8000.0,HOMEIMPROVEMENT,12.69,0.22,6.0,666,No,1
27.0,female,Associate,38089.0,6,RENT,8000.0,DEBTCONSOLIDATION,7.66,0.21,8.0,670,No,1
33.0,female,Master,65952.0,7,MORTGAGE,32000.0,DEBTCONSOLIDATION,15.23,0.49,7.0,545,No,1
35.0,male,Associate,39598.0,16,RENT,8000.0,HOMEIMPROVEMENT,5.99,0.2,9.0,679,No,1
28.0,female,Master,40144.0,6,RENT,8000.0,DEBTCONSOLIDATION,11.01,0.2,7.0,574,No,1
30.0,male,Master,40580.0,10,RENT,8000.0,DEBTCONSOLIDATION,14.59,0.2,8.0,559,No,1
29.0,male,Master,40976.0,6,RENT,8000.0,HOMEIMPROVEMENT,5.79,0.2,8.0,695,No,1
34.0,male,Bachelor,41680.0,9,RENT,8000.0,PERSONAL,17.49,0.19,9.0,587,No,1
29.0,female,High School,65769.0,6,MORTGAGE,7500.0,DEBTCONSOLIDATION,7.49,0.11,9.0,665,No,1
29.0,female,Bachelor,41540.0,5,RENT,8000.0,DEBTCONSOLIDATION,16.77,0.19,10.0,671,No,1
30.0,male,Doctorate,41814.0,3,RENT,8000.0,MEDICAL,7.9,0.19,5.0,656,No,1
29.0,male,High School,66043.0,6,OWN,20000.0,MEDICAL,18.79,0.3,5.0,539,No,1
28.0,female,High School,65783.0,3,MORTGAGE,6000.0,MEDICAL,15.23,0.09,8.0,534,No,1
30.0,male,High School,43541.0,10,RENT,8000.0,EDUCATION,14.59,0.18,9.0,644,No,1
30.0,female,Bachelor,43951.0,5,RENT,8000.0,DEBTCONSOLIDATION,15.99,0.18,6.0,673,No,1
27.0,female,Master,44457.0,5,RENT,8000.0,DEBTCONSOLIDATION,13.85,0.18,6.0,598,No,1
27.0,male,High School,44924.0,4,RENT,8000.0,PERSONAL,7.9,0.18,9.0,505,No,1
27.0,male,Bachelor,65675.0,1,MORTGAGE,12000.0,PERSONAL,16.49,0.18,5.0,712,No,1
35.0,female,Doctorate,47055.0,14,RENT,8000.0,MEDICAL,18.09,0.17,7.0,713,No,1
31.0,male,High School,65764.0,10,MORTGAGE,15000.0,MEDICAL,8.49,0.23,6.0,601,No,1
28.0,female,Bachelor,48005.0,2,RENT,8000.0,MEDICAL,14.91,0.17,7.0,632,No,1
27.0,female,Bachelor,49180.0,4,RENT,8000.0,VENTURE,15.65,0.16,6.0,636,No,1
27.0,female,Bachelor,50166.0,3,RENT,8000.0,DEBTCONSOLIDATION,12.84,0.16,10.0,558,No,1
30.0,male,Master,65793.0,6,MORTGAGE,5000.0,EDUCATION,12.61,0.08,10.0,658,No,1
32.0,female,Associate,58636.0,8,RENT,8000.0,HOMEIMPROVEMENT,14.42,0.14,8.0,694,No,1
30.0,male,Master,65973.0,8,MORTGAGE,12000.0,DEBTCONSOLIDATION,15.58,0.18,5.0,624,No,1
28.0,male,High School,65761.0,8,OWN,6500.0,DEBTCONSOLIDATION,16.45,0.1,6.0,581,No,1
31.0,male,Master,60544.0,7,RENT,8000.0,DEBTCONSOLIDATION,14.09,0.13,8.0,658,No,1
33.0,male,High School,65881.0,13,MORTGAGE,16000.0,EDUCATION,18.67,0.24,10.0,668,No,1
29.0,female,Bachelor,65681.0,7,MORTGAGE,25000.0,PERSONAL,20.0,0.38,8.0,665,No,1
28.0,female,Associate,31028.0,6,RENT,5175.0,HOMEIMPROVEMENT,18.43,0.17,6.0,617,No,1
27.0,female,Associate,15410.0,8,RENT,5000.0,MEDICAL,8.49,0.32,10.0,645,No,1
34.0,male,Bachelor,18042.0,11,RENT,5000.0,PERSONAL,13.35,0.28,10.0,723,No,1
29.0,male,Master,18265.0,5,RENT,5000.0,HOMEIMPROVEMENT,12.18,0.27,5.0,696,No,1
31.0,male,Bachelor,19079.0,6,RENT,5000.0,EDUCATION,11.01,0.26,10.0,505,No,1
29.0,female,Bachelor,65656.0,7,MORTGAGE,14800.0,MEDICAL,15.31,0.23,10.0,637,No,1
28.0,male,Bachelor,18718.0,6,RENT,5000.0,PERSONAL,7.4,0.27,9.0,708,No,1
32.0,male,Associate,19834.0,12,RENT,5000.0,HOMEIMPROVEMENT,5.42,0.25,5.0,586,No,1
28.0,male,Bachelor,19526.0,3,RENT,5000.0,HOMEIMPROVEMENT,10.37,0.26,9.0,576,No,1
28.0,female,Associate,20086.0,8,RENT,5000.0,DEBTCONSOLIDATION,16.45,0.25,7.0,633,No,1
29.0,female,Bachelor,21535.0,9,RENT,5000.0,HOMEIMPROVEMENT,6.92,0.23,10.0,687,No,1
32.0,male,Bachelor,21087.0,12,RENT,5000.0,PERSONAL,7.29,0.24,9.0,658,No,1
32.0,male,Bachelor,21117.0,7,RENT,5000.0,PERSONAL,14.35,0.24,7.0,659,No,1
29.0,male,Doctorate,22270.0,7,RENT,5000.0,EDUCATION,13.11,0.22,10.0,671,No,1
28.0,male,Master,23463.0,8,RENT,5000.0,MEDICAL,11.01,0.21,9.0,567,No,1
29.0,male,Master,65698.0,7,MORTGAGE,14800.0,MEDICAL,18.53,0.23,8.0,692,No,1
34.0,female,Master,23920.0,8,RENT,5000.0,VENTURE,6.99,0.21,7.0,676,No,1
32.0,female,High School,23838.0,8,RENT,5000.0,EDUCATION,9.99,0.21,9.0,604,No,1
27.0,female,Bachelor,24043.0,6,RENT,5000.0,PERSONAL,12.53,0.21,7.0,624,No,1
34.0,male,Master,24946.0,12,RENT,5000.0,MEDICAL,18.43,0.2,9.0,703,No,1
30.0,female,Bachelor,65653.0,12,MORTGAGE,15250.0,MEDICAL,14.42,0.23,8.0,634,No,1
31.0,male,Associate,65675.0,12,MORTGAGE,19400.0,MEDICAL,18.53,0.3,10.0,614,No,1
30.0,male,Associate,65674.0,8,MORTGAGE,24000.0,HOMEIMPROVEMENT,18.72,0.37,8.0,611,No,1
31.0,male,Master,29406.0,5,RENT,5000.0,DEBTCONSOLIDATION,10.99,0.17,6.0,618,No,1
30.0,male,Associate,29440.0,7,RENT,5000.0,EDUCATION,11.11,0.17,9.0,693,No,1
30.0,male,High School,29682.0,10,RENT,5000.0,MEDICAL,11.01,0.17,8.0,593,No,1
31.0,female,Associate,31099.0,7,RENT,5000.0,DEBTCONSOLIDATION,12.99,0.16,8.0,681,No,1
30.0,male,High School,30937.0,10,RENT,5000.0,HOMEIMPROVEMENT,9.91,0.16,7.0,668,No,1
28.0,female,Associate,66210.0,5,MORTGAGE,20000.0,EDUCATION,11.89,0.3,5.0,632,No,1
34.0,male,Bachelor,31950.0,8,RENT,5000.0,MEDICAL,12.8,0.16,5.0,611,No,1
28.0,male,High School,66920.0,4,MORTGAGE,16750.0,EDUCATION,10.38,0.25,9.0,639,No,1
28.0,male,Bachelor,32677.0,4,RENT,5000.0,PERSONAL,13.11,0.15,6.0,634,No,1
28.0,male,Bachelor,32491.0,6,RENT,5000.0,MEDICAL,14.83,0.15,10.0,705,No,1
32.0,male,Associate,66981.0,7,MORTGAGE,16000.0,HOMEIMPROVEMENT,10.59,0.24,7.0,702,No,1
29.0,male,Bachelor,34535.0,4,RENT,5000.0,MEDICAL,17.51,0.14,7.0,632,No,1
29.0,female,Master,68015.0,6,RENT,8000.0,PERSONAL,11.01,0.12,5.0,542,No,1
29.0,male,Bachelor,67103.0,7,MORTGAGE,5000.0,VENTURE,12.73,0.07,7.0,658,No,1
32.0,female,Master,71712.0,11,RENT,8000.0,PERSONAL,14.96,0.11,10.0,556,No,1
32.0,male,Bachelor,71828.0,6,RENT,8000.0,MEDICAL,16.49,0.11,8.0,659,No,1
29.0,male,Associate,67613.0,4,MORTGAGE,10000.0,MEDICAL,15.33,0.15,8.0,658,No,1
32.0,female,Associate,76925.0,7,RENT,8000.0,DEBTCONSOLIDATION,10.74,0.1,5.0,637,No,1
28.0,male,Associate,66329.0,5,RENT,8000.0,MEDICAL,15.65,0.12,10.0,562,No,1
29.0,female,Master,68169.0,8,MORTGAGE,8000.0,MEDICAL,11.49,0.12,5.0,674,No,1
28.0,female,Associate,74357.0,8,RENT,8000.0,MEDICAL,10.38,0.11,8.0,624,No,1
27.0,male,High School,67978.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.91,0.15,8.0,590,No,1
28.0,female,Master,67958.0,8,MORTGAGE,5050.0,HOMEIMPROVEMENT,12.29,0.07,5.0,660,No,1
27.0,male,Associate,68048.0,5,MORTGAGE,25000.0,EDUCATION,13.55,0.37,8.0,574,No,1
28.0,male,Bachelor,124867.0,5,RENT,8000.0,EDUCATION,14.61,0.06,10.0,643,No,1
30.0,male,Associate,130540.0,4,RENT,8000.0,PERSONAL,14.96,0.06,7.0,674,No,1
33.0,female,Bachelor,68319.0,11,MORTGAGE,8500.0,EDUCATION,12.42,0.12,6.0,685,No,1
31.0,male,Bachelor,69032.0,11,MORTGAGE,4000.0,MEDICAL,13.35,0.06,5.0,609,No,1
28.0,male,Associate,68841.0,8,MORTGAGE,16300.0,PERSONAL,14.91,0.24,10.0,698,No,1
32.0,male,Associate,23913.0,7,RENT,8325.0,PERSONAL,6.62,0.35,9.0,634,No,1
31.0,male,Master,33078.0,10,RENT,8325.0,VENTURE,7.51,0.25,7.0,656,No,1
30.0,female,Associate,39511.0,8,RENT,8400.0,HOMEIMPROVEMENT,13.98,0.21,9.0,668,No,1
